Czy suplementy mogą zawierać składniki w ilościach przekraczających zapotrzebowanie?;W jakiej formie najchętniej zdobywał(a)byś rzetelną wiedzę o suplementach?;Które źródło uznał(a)byś za najbardziej wiarygodne?
Tak;Krótkie filmy edukacyjne;Infografiki;Posty na Instagramie/TikToku;Lekarz
Tak;Podcasty;Posty na Instagramie/TikToku;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Lekarz
Tak;Konsultacje z farmaceutą;Dietetyk
Tak;Podcasty;Warsztaty na uczelni;Konsultacje z farmaceutą;Dietetyk
Tak;Krótkie filmy edukacyjne;Infografiki;Warsztaty na uczelni;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Warsztaty na uczelni;Konsultacje z farmaceutą;Instytucje zdrowia publicznego
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Podcasty;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Infografiki;Warsztaty na uczelni;Naukowe portale internetowe
Tak;Podcasty;Warsztaty na uczelni;Artykuły popularnonaukowe;specjalistyczne szkolenia, webinary edukacyjne;Naukowe portale internetowe
Tak;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Badania naukowe
Tak;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Artykuły popularnonaukowe;Dietetyk
Tak;Krótkie filmy edukacyjne;Infografiki;Konsultacje z farmaceutą;Dietetyk
Tak;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Infografiki;Podcasty;Dietetyk
Tak;Infografiki;Konsultacje z farmaceutą;Lekarz
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Konsultacje z farmaceutą;Dietetyk
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Artykuły popularnonaukowe;Dietetyk
Tak;Krótkie filmy edukacyjne;Podcasty;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Posty na Instagramie/TikToku;Dietetyk
Tak;Krótkie filmy edukacyjne;Lekarz
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Infografiki;Podcasty;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Farmaceuta
Nie;Podcasty;Warsztaty na uczelni;Artykuły popularnonaukowe;Lekarz
Tak;Podcasty;Warsztaty na uczelni;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Farmaceuta
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Naukowe portale internetowe
Tak;Warsztaty na uczelni;Lekarz
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Artykuły popularnonaukowe;Lekarz
Tak;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Dietetyk
Tak;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Instytucje zdrowia publicznego
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Instytucje zdrowia publicznego
Nie wiem;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Lekarz
Tak;Podcasty;Posty na Instagramie/TikToku;Naukowe portale internetowe
Tylko minerały;Krótkie filmy edukacyjne;Warsztaty na uczelni;Konsultacje z farmaceutą;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Podcasty;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Dietetyk
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Konsultacje z farmaceutą;Dietetyk;Instytucje zdrowia publicznego
Tak;Krótkie filmy edukacyjne;Infografiki;Podcasty;Warsztaty na uczelni;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Warsztaty na uczelni;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Artykuły popularnonaukowe;Farmaceuta
Tak;Krótkie filmy edukacyjne;Infografiki;Podcasty;Konsultacje z farmaceutą;Farmaceuta
Tak;Krótkie filmy edukacyjne;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Dietetyk
Nie wiem;Infografiki;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Dietetyk
Nie;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Lekarz
Tak;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Artykuły naukowe;Dietetyk
Tylko minerały;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Lekarz
Tak;Infografiki;Warsztaty na uczelni;Dietetyk
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Farmaceuta
Nie wiem;Krótkie filmy edukacyjne;Warsztaty na uczelni;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Farmaceuta
Tak;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Lekarz
Nie wiem;Krótkie filmy edukacyjne;Podcasty;Posty na Instagramie/TikToku;Naukowe portale internetowe
Tak;Warsztaty na uczelni;Konsultacje z farmaceutą;Takie, którego polecenia nie wynikają z profitów jakie otrzymują 
Tak;Krótkie filmy edukacyjne;Infografiki;Dietetyk
Tak;Krótkie filmy edukacyjne;Lekarz
Nie wiem;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Instytucje zdrowia publicznego
Tak;Infografiki;Warsztaty na uczelni;Farmaceuta
Tak;Krótkie filmy edukacyjne;Infografiki;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Farmaceuta
Tak;Infografiki;Podcasty;Warsztaty na uczelni;Artykuły popularnonaukowe;Lekarz
Tak;Warsztaty na uczelni;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Lekarz
Tak;Infografiki;Warsztaty na uczelni;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Lekarz
Nie;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Farmaceuta
Tak;Infografiki;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Nie wiem;Posty na Instagramie/TikToku;Lekarz
Tak;Krótkie filmy edukacyjne;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Krótkie filmy edukacyjne;Instytucje zdrowia publicznego
Nie wiem;Infografiki;Posty na Instagramie/TikToku;Lekarz
Tak;Warsztaty na uczelni;Artykuły popularnonaukowe;Lekarz
Tak;Infografiki;Podcasty;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Konsultacje z farmaceutą;Instytucje zdrowia publicznego
Tak;Podcasty;Warsztaty na uczelni;Artykuły popularnonaukowe;Portale zbierające wyniki badań lub też oponie specjalistów, ale wielu, żeby mozna było porównać podejścia, nie ufam jednemu lekarzowi, dietetykowi itp. ponieważ każdy mówi co innego
Nie;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Farmaceuta
Tak;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Lekarz
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Dietetyk
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Nie;Konsultacje z farmaceutą;Farmaceuta
Nie;Krótkie filmy edukacyjne;Infografiki;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Lekarz
Tak;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Krótkie filmy edukacyjne;Podcasty;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Infografiki;Lekarz
Tak;Krótkie filmy edukacyjne;Konsultacje z farmaceutą;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Naukowe portale internetowe
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Instytucje zdrowia publicznego
Tak;Krótkie filmy edukacyjne;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Posty na Instagramie/TikToku;Lekarz
Tak;Krótkie filmy edukacyjne;Infografiki;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Konsultacje z farmaceutą;Dietetyk
Tak;Podcasty;Artykuły popularnonaukowe;Naukowe portale internetowe
Nie;Artykuły popularnonaukowe;Lekarz
Tak;Krótkie filmy edukacyjne;Podcasty;Artykuły popularnonaukowe;Lekarze medycyny funkcjonalnej
Tak;Krótkie filmy edukacyjne;Podcasty;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Tak;Krótkie filmy edukacyjne;Warsztaty na uczelni;Konsultacje z farmaceutą;Lekarz
Nie wiem;Od lekarza;Lekarz
Nie;Krótkie filmy edukacyjne;Podcasty;Warsztaty na uczelni;Posty na Instagramie/TikToku;Naukowe portale internetowe
Nie;Artykuły popularnonaukowe;Naukowe portale internetowe
Tak;Warsztaty na uczelni;Konsultacje z farmaceutą;Posty na Instagramie/TikToku;Naukowe portale internetowe
Tak;Artykuły popularnonaukowe;Naukowe portale internetowe
Tylko minerały;Infografiki;Posty na Instagramie/TikToku;Lekarz
Tak;Infografiki;Podcasty;Posty na Instagramie/TikToku;Artykuły popularnonaukowe;Instytucje zdrowia publicznego
Nie wiem;Krótkie filmy edukacyjne;Infografiki;Podcasty;Warsztaty na uczelni;Lekarz
Tak;Krótkie filmy edukacyjne;Posty na Instagramie/TikToku;Lekarz
Tak;Infografiki;Konsultacje z farmaceutą;Artykuły popularnonaukowe;Lekarz
